Run ID,Episode,Fixed Reward,Threshold Reward,Adaptive (LSTM + QL) Reward,Adaptive (ARIMA + SARSA) Reward,Adaptive (Trans + PG) Reward,Adaptive (RF + Rule) Reward,Adaptive (LR + QL) Reward,Adaptive (LSTM + PPO) Reward,Adaptive (LSTM + DDPG) Reward
4,340,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.3465922998815277,0.5972682430331275,0.4965853037914095,1.0,1.0
4,350,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.44727523912324585,0.5469267734122686,0.4965853037914095,1.0,1.0
4,360,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.2715957979265867,0.5469267734122685,0.4965853037914095,1.0,1.0
4,370,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.4722740731082261,0.5469267734122685,0.4965853037914095,1.0,1.0
4,380,0.4965853037914095,1.0,0.6232984819708033,0.4976167087441049,0.47261787475912465,0.7482926518957047,0.4965853037914095,1.0,1.0
4,390,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5226155427290852,0.5469267734122685,0.4965853037914095,1.0,1.0
4,400,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6482973159557835,0.6476097126539866,0.4965853037914095,1.0,1.0
4,410,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4472752391232458,0.5469267734122685,0.4965853037914095,1.0,1.0
4,420,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.5469267734122685,0.4965853037914095,1.0,1.0
4,430,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.39693376950238674,0.4965853037914095,0.4965853037914095,1.0,1.0
4,440,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.49761670874410485,0.4965853037914095,0.4965853037914095,1.0,1.0
4,450,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.5972682430331275,0.4965853037914095,1.0,1.0
4,460,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5979558463349245,0.4965853037914095,0.4965853037914095,1.0,1.0
4,470,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.44727523912324585,0.4965853037914095,0.4965853037914095,1.0,1.0
4,480,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.42193260348736705,0.4965853037914095,0.4965853037914095,1.0,1.0
4,490,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5476143767140654,0.49692910544230795,0.4965853037914095,1.0,1.0
4,500,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.29659463191156704,0.42158880183646863,0.4965853037914095,1.0,1.0
4,510,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4469314374723473,0.4965853037914095,0.4965853037914095,1.0,1.0
4,520,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.3469361015324261,0.42158880183646863,0.4965853037914095,1.0,1.0
4,530,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5226155427290852,0.5219279394272883,0.4965853037914095,1.0,1.0
4,540,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.32159346589654736,0.371591133866508,0.4965853037914095,1.0,1.0
4,550,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6479535143048851,0.42158880183646863,0.4965853037914095,1.0,1.0
4,560,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4976167087441049,0.47158646980642926,0.4965853037914095,1.0,1.0
4,570,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5476143767140654,0.47158646980642926,0.4965853037914095,1.0,1.0
4,580,0.4965853037914095,1.0,0.5729570123499442,0.371591133866508,0.4976167087441049,0.47158646980642926,0.4965853037914095,0.9246596963941606,1.0
4,590,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4976167087441049,0.4965853037914095,0.4965853037914095,1.0,1.0
4,600,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.7232938179107244,0.4965853037914095,0.4965853037914095,1.0,1.0
4,610,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.47158646980642926,0.4965853037914095,1.0,1.0
4,620,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.5469267734122686,0.4965853037914095,1.0,1.0
4,630,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.49761670874410485,0.5722694090481474,0.4965853037914095,1.0,1.0
4,640,0.4965853037914095,1.0,0.6232984819708033,0.3465922998815277,0.2715957979265867,0.47158646980642926,0.42158880183646863,1.0,1.0
4,650,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.547958178364964,0.5972682430331275,0.371591133866508,1.0,1.0
4,660,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.3465922998815277,0.5972682430331275,0.371591133866508,1.0,1.0
4,670,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.42193260348736705,0.4965853037914095,0.371591133866508,1.0,1.0
4,680,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5729570123499442,0.547270575063167,0.371591133866508,1.0,1.0
4,690,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.44727523912324585,0.5219279394272882,0.5469267734122685,1.0,1.0
4,700,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.5722694090481473,0.4965853037914095,1.0,1.0
4,710,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5476143767140654,0.4965853037914095,0.4965853037914095,1.0,1.0
4,720,0.4965853037914095,1.0,0.5729570123499442,0.371591133866508,0.5729570123499442,0.49692910544230795,0.4965853037914095,1.0,1.0
4,730,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4972729070932065,0.6729523482898654,0.4965853037914095,1.0,1.0
4,740,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.44727523912324585,0.5222717410781867,0.4965853037914095,1.0,1.0
4,750,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.32159346589654736,0.47158646980642926,0.4965853037914095,1.0,1.0
4,760,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6229546803199049,0.47158646980642926,0.4965853037914095,1.0,1.0
4,770,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4469314374723473,0.5469267734122685,0.4965853037914095,1.0,1.0
4,780,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5729570123499442,0.5972682430331275,0.4965853037914095,1.0,1.0
4,790,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.49761670874410485,0.47158646980642926,0.4965853037914095,1.0,1.0
4,800,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6986387855766426,0.47158646980642926,0.4965853037914095,1.0,1.0
4,810,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.4465876358214489,0.4965853037914095,1.0,1.0
4,820,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.371591133866508,0.47158646980642926,0.4965853037914095,1.0,1.0
4,830,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4472752391232458,0.5219279394272882,0.446587635821449,1.0,1.0
4,840,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5476143767140654,0.42158880183646863,0.371591133866508,1.0,1.0
4,850,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6232984819708033,0.4465876358214489,0.371591133866508,1.0,1.0
4,860,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5729570123499442,0.4965853037914095,0.371591133866508,1.0,1.0
4,870,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.44727523912324585,0.47158646980642926,0.371591133866508,1.0,1.0
4,880,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4722740731082261,0.4965853037914095,0.371591133866508,1.0,1.0
4,890,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4972729070932064,0.4965853037914095,0.371591133866508,1.0,1.0
4,900,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.3719349355174064,0.47158646980642926,0.371591133866508,1.0,1.0
4,910,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6229546803199049,0.5469267734122685,0.371591133866508,1.0,1.0
4,920,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4976167087441049,0.5469267734122685,0.371591133866508,1.0,1.0
4,930,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.3465922998815277,0.4965853037914095,0.371591133866508,1.0,1.0
4,940,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.6232984819708033,0.5722694090481474,0.371591133866508,1.0,1.0
4,950,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.2715957979265867,0.5469267734122686,0.371591133866508,1.0,1.0
4,960,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.5226155427290852,0.5219279394272883,0.371591133866508,1.0,1.0
4,970,0.4965853037914095,1.0,0.6232984819708033,0.371591133866508,0.4972729070932064,0.5972682430331275,0.371591133866508,1.0,1.0
4,980,0.4965853037914095,1.0,0.6232984819708033,0.6482973159557835,0.4976167087441049,0.5972682430331276,0.371591133866508,1.0,1.0
4,990,0.4965853037914095,1.0,0.5729570123499442,0.6232984819708033,0.44727523912324585,0.6226108786690063,0.371591133866508,1.0,1.0
4,1000,0.4965853037914095,1.0,0.6232984819708033,0.6232984819708033,0.7236376195616229,0.5722694090481473,0.371591133866508,1.0,1.0
5,10,0.4965853037914095,1.0,0.4469314374723473,0.6232984819708033,0.39693376950238674,0.4965853037914095,0.5972682430331275,0.5972682430331275,0.4965853037914095
5,20,0.4965853037914095,1.0,1.0,0.6232984819708033,0.42193260348736705,0.47158646980642926,0.4965853037914095,0.4719302714573277,0.47158646980642926
5,30,0.4965853037914095,1.0,0.7989779231674623,0.7736352875315835,0.5979558463349246,0.5219279394272882,0.4965853037914095,0.5972682430331275,0.47158646980642926
5,40,0.4965853037914095,1.0,0.371591133866508,1.0,0.39693376950238674,0.5722694090481473,0.4965853037914095,0.4965853037914095,0.4965853037914095
5,50,0.4965853037914095,1.0,0.42193260348736705,1.0,0.39693376950238674,0.4965853037914095,0.5219279394272883,0.4965853037914095,0.47158646980642926
5,60,0.4965853037914095,1.0,0.371591133866508,1.0,0.6479535143048851,0.5219279394272882,0.4965853037914095,0.4965853037914095,0.4465876358214489
5,70,0.4965853037914095,1.0,0.371591133866508,1.0,0.4722740731082261,0.6476097126539866,0.4965853037914095,0.4965853037914095,0.446587635821449
5,80,0.4965853037914095,1.0,0.6732961499407639,0.8489755911374228,0.42158880183646863,0.5469267734122685,0.4965853037914095,0.5469267734122685,0.32159346589654736
5,90,0.4965853037914095,1.0,0.371591133866508,0.8743182267733015,0.4719302714573277,0.6476097126539866,0.5469267734122686,0.5469267734122686,0.39658996785148826
5,100,0.4965853037914095,1.0,0.371591133866508,0.9496585303791409,0.547270575063167,0.5972682430331275,0.4965853037914095,0.4965853037914095,0.371591133866508
5,110,0.4965853037914095,1.0,0.371591133866508,1.0,0.39658996785148826,0.4965853037914095,0.4965853037914095,0.47158646980642926,0.4965853037914095
5,120,0.4965853037914095,1.0,0.371591133866508,1.0,0.42193260348736705,0.5219279394272882,0.4965853037914095,0.4965853037914095,0.8489755911374228
5,130,0.4965853037914095,1.0,0.371591133866508,1.0,0.4972729070932064,0.4965853037914095,0.4965853037914095,0.4965853037914095,1.0
5,140,0.4965853037914095,1.0,0.371591133866508,1.0,0.3465922998815277,0.5219279394272882,0.4965853037914095,0.4965853037914095,1.0
5,150,0.4965853037914095,1.0,0.371591133866508,1.0,0.547270575063167,0.5219279394272882,0.4965853037914095,0.4965853037914095,1.0
5,160,0.4965853037914095,1.0,0.371591133866508,1.0,0.5722694090481473,0.5219279394272883,0.4965853037914095,0.4965853037914095,1.0
5,170,0.4965853037914095,1.0,0.371591133866508,1.0,0.4719302714573277,0.42158880183646863,0.4965853037914095,0.4965853037914095,1.0
5,180,0.4965853037914095,1.0,0.371591133866508,1.0,0.39658996785148826,0.4465876358214489,0.4965853037914095,0.4965853037914095,1.0
5,190,0.4965853037914095,1.0,0.371591133866508,0.8743182267733015,0.49692910544230795,0.49692910544230795,0.4965853037914095,0.4965853037914095,1.0
5,200,0.4965853037914095,1.0,0.371591133866508,1.0,0.5476143767140654,0.4469314374723473,0.5219279394272883,0.4965853037914095,1.0
5,210,0.4965853037914095,1.0,0.371591133866508,1.0,0.5476143767140654,0.5219279394272883,0.4965853037914095,0.4965853037914095,1.0
5,220,0.4965853037914095,1.0,0.371591133866508,1.0,0.371591133866508,0.5219279394272883,0.4965853037914095,0.4965853037914095,1.0
5,230,0.4965853037914095,1.0,0.371591133866508,1.0,0.49692910544230795,0.4965853037914095,0.4965853037914095,0.4965853037914095,1.0
5,240,0.4965853037914095,1.0,0.371591133866508,1.0,0.39658996785148826,0.47158646980642926,0.4965853037914095,0.4965853037914095,1.0
5,250,0.4965853037914095,1.0,0.371591133866508,1.0,0.5226155427290852,0.5219279394272883,0.4965853037914095,0.4965853037914095,1.0
5,260,0.4965853037914095,1.0,0.371591133866508,1.0,0.5222717410781867,0.5219279394272883,0.4965853037914095,0.4965853037914095,1.0
5,270,0.4965853037914095,1.0,0.8993170607582819,1.0,0.5476143767140654,0.49692910544230795,0.4965853037914095,0.4965853037914095,1.0
5,280,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.4965853037914095,0.4965853037914095,0.4965853037914095,1.0
5,290,0.4965853037914095,1.0,1.0,1.0,0.6729523482898654,0.4965853037914095,0.4965853037914095,0.4965853037914095,1.0
5,300,0.4965853037914095,1.0,1.0,1.0,0.42193260348736705,0.5469267734122685,0.4965853037914095,0.4965853037914095,1.0
5,310,0.4965853037914095,1.0,1.0,1.0,0.5726132106990458,0.5972682430331275,0.4965853037914095,0.4965853037914095,1.0
5,320,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.5219279394272883,0.5469267734122685,0.4965853037914095,1.0
5,330,0.4965853037914095,1.0,1.0,1.0,0.39658996785148826,0.5469267734122685,0.4965853037914095,0.4965853037914095,1.0
5,340,0.4965853037914095,1.0,1.0,1.0,0.5726132106990457,0.5469267734122685,0.4965853037914095,0.4965853037914095,1.0
5,350,0.4965853037914095,1.0,1.0,1.0,0.3719349355174064,0.5469267734122685,0.4965853037914095,0.4965853037914095,1.0
5,360,0.4965853037914095,1.0,1.0,1.0,0.5222717410781867,0.5972682430331275,0.4965853037914095,0.4965853037914095,1.0
5,370,0.4965853037914095,1.0,1.0,1.0,0.6482973159557835,0.5469267734122685,0.4965853037914095,0.4965853037914095,1.0
5,380,0.4965853037914095,1.0,1.0,1.0,0.42193260348736705,0.6476097126539866,0.4965853037914095,0.4965853037914095,1.0
5,390,0.4965853037914095,1.0,1.0,1.0,0.5976120446840261,0.6476097126539866,0.4965853037914095,0.4965853037914095,1.0
5,400,0.4965853037914095,1.0,1.0,1.0,0.4722740731082261,0.4965853037914095,0.4965853037914095,0.47158646980642926,1.0
5,410,0.4965853037914095,1.0,1.0,1.0,0.42158880183646863,0.6476097126539866,0.4965853037914095,0.4965853037914095,1.0
5,420,0.4965853037914095,1.0,1.0,1.0,0.49692910544230795,0.47158646980642926,0.4965853037914095,0.5972682430331275,1.0
5,430,0.4965853037914095,1.0,1.0,1.0,0.4719302714573277,0.4465876358214489,0.4965853037914095,0.7986341215165638,1.0
5,440,0.4965853037914095,1.0,1.0,1.0,0.4472752391232458,0.47158646980642926,0.4965853037914095,1.0,1.0
5,450,0.4965853037914095,1.0,1.0,1.0,0.547270575063167,0.5469267734122685,0.4965853037914095,1.0,1.0
5,460,0.4965853037914095,1.0,0.9496585303791409,1.0,0.5979558463349245,0.5469267734122685,0.4965853037914095,1.0,1.0
5,470,0.4965853037914095,1.0,1.0,1.0,0.3219372675474458,0.4465876358214489,0.4965853037914095,1.0,1.0
5,480,0.4965853037914095,1.0,1.0,1.0,0.49761670874410485,0.47158646980642926,0.4965853037914095,1.0,1.0
5,490,0.4965853037914095,1.0,1.0,1.0,0.5976120446840261,0.4965853037914095,0.4965853037914095,1.0,1.0
5,500,0.4965853037914095,1.0,1.0,1.0,0.39693376950238674,0.42158880183646863,0.4965853037914095,1.0,1.0
5,510,0.4965853037914095,1.0,1.0,1.0,0.5222717410781866,0.446587635821449,0.4965853037914095,1.0,1.0
5,520,0.4965853037914095,1.0,0.9246596963941606,1.0,0.44727523912324585,0.5219279394272882,0.4965853037914095,1.0,1.0
5,530,0.4965853037914095,1.0,0.371591133866508,1.0,0.5726132106990458,0.47158646980642926,0.4965853037914095,1.0,1.0
5,540,0.4965853037914095,1.0,0.371591133866508,1.0,0.4472752391232458,0.446587635821449,0.4965853037914095,1.0,1.0
5,550,0.4965853037914095,1.0,0.371591133866508,1.0,0.5222717410781866,0.446587635821449,0.4965853037914095,1.0,1.0
5,560,0.4965853037914095,1.0,0.371591133866508,1.0,0.547270575063167,0.4465876358214489,0.5469267734122686,1.0,1.0
5,570,0.4965853037914095,1.0,0.371591133866508,1.0,0.3465922998815277,0.4465876358214489,0.4965853037914095,1.0,1.0
5,580,0.4965853037914095,1.0,0.371591133866508,1.0,0.4722740731082261,0.47158646980642926,0.4965853037914095,1.0,1.0
5,590,0.4965853037914095,1.0,0.371591133866508,1.0,0.5476143767140654,0.4719302714573277,0.4965853037914095,1.0,1.0
5,600,0.4965853037914095,1.0,0.371591133866508,1.0,0.4722740731082261,0.547270575063167,0.4965853037914095,1.0,1.0
5,610,0.4965853037914095,1.0,0.371591133866508,1.0,0.42158880183646863,0.47158646980642926,0.4965853037914095,1.0,1.0
5,620,0.4965853037914095,1.0,0.371591133866508,1.0,0.5222717410781867,0.5219279394272883,0.4965853037914095,1.0,1.0
5,630,0.4965853037914095,1.0,0.371591133866508,1.0,0.5222717410781867,0.5722694090481473,0.4965853037914095,1.0,1.0
5,640,0.4965853037914095,1.0,0.3465922998815277,1.0,0.547270575063167,0.6729523482898654,0.4965853037914095,1.0,1.0
5,650,0.4965853037914095,1.0,0.4469314374723473,1.0,0.42193260348736705,0.47158646980642926,0.4965853037914095,1.0,1.0
5,660,0.4965853037914095,1.0,0.371591133866508,1.0,0.4972729070932064,0.4965853037914095,0.4965853037914095,1.0,1.0
5,670,0.4965853037914095,1.0,0.371591133866508,1.0,0.647953514304885,0.5469267734122685,0.4965853037914095,1.0,1.0
5,680,0.4965853037914095,1.0,0.371591133866508,1.0,0.4972729070932064,0.5972682430331275,0.4965853037914095,1.0,1.0
5,690,0.4965853037914095,1.0,0.371591133866508,1.0,0.39658996785148826,0.5469267734122685,0.4965853037914095,1.0,1.0
5,700,0.4965853037914095,1.0,0.371591133866508,1.0,0.47158646980642926,0.5972682430331275,0.4965853037914095,1.0,1.0
5,710,0.4965853037914095,1.0,0.371591133866508,1.0,0.5726132106990458,0.5469267734122685,0.4965853037914095,1.0,1.0
5,720,0.4965853037914095,1.0,0.371591133866508,1.0,0.5729570123499442,0.5972682430331275,0.4965853037914095,1.0,1.0
5,730,0.4965853037914095,1.0,0.371591133866508,1.0,0.5979558463349246,0.5469267734122685,0.4965853037914095,1.0,1.0
5,740,0.4965853037914095,1.0,0.371591133866508,1.0,0.42193260348736705,0.5972682430331275,0.4965853037914095,1.0,1.0
5,750,0.4965853037914095,1.0,0.371591133866508,1.0,0.547270575063167,0.5469267734122685,0.4965853037914095,1.0,1.0
5,760,0.4965853037914095,1.0,0.371591133866508,1.0,0.4722740731082261,0.5469267734122685,0.4965853037914095,1.0,1.0
5,770,0.4965853037914095,1.0,0.7486364535466032,1.0,0.5222717410781867,0.4965853037914095,0.4965853037914095,1.0,1.0
5,780,0.4965853037914095,1.0,1.0,1.0,0.4469314374723474,0.547270575063167,0.4965853037914095,1.0,1.0
5,790,0.4965853037914095,1.0,1.0,1.0,0.5976120446840261,0.4965853037914095,0.4965853037914095,1.0,1.0
5,800,0.4965853037914095,1.0,1.0,1.0,0.42158880183646863,0.4465876358214489,0.4965853037914095,1.0,1.0
5,810,0.4965853037914095,1.0,1.0,1.0,0.4719302714573276,0.547270575063167,0.4965853037914095,1.0,1.0
5,820,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.5469267734122685,0.4965853037914095,1.0,1.0
5,830,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.42158880183646863,0.4965853037914095,1.0,1.0
5,840,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.47158646980642926,0.4965853037914095,1.0,1.0
5,850,0.4965853037914095,1.0,1.0,1.0,0.39658996785148826,0.4465876358214489,0.4965853037914095,1.0,1.0
5,860,0.4965853037914095,1.0,1.0,1.0,0.3969337695023867,0.47158646980642926,0.4965853037914095,1.0,1.0
5,870,0.4965853037914095,1.0,1.0,1.0,0.39693376950238674,0.5469267734122685,0.4965853037914095,1.0,1.0
5,880,0.4965853037914095,1.0,1.0,1.0,0.5222717410781866,0.47158646980642926,0.4965853037914095,1.0,1.0
5,890,0.4965853037914095,1.0,1.0,1.0,0.5726132106990457,0.5972682430331275,0.4965853037914095,1.0,1.0
5,900,0.4965853037914095,1.0,1.0,1.0,0.4469314374723473,0.47158646980642926,0.4965853037914095,1.0,1.0
5,910,0.4965853037914095,1.0,1.0,1.0,0.5976120446840261,0.5219279394272882,0.4965853037914095,1.0,1.0
5,920,0.4965853037914095,1.0,1.0,1.0,0.4472752391232458,0.5219279394272883,0.4965853037914095,1.0,1.0
5,930,0.4965853037914095,1.0,1.0,1.0,0.42193260348736705,0.47158646980642926,0.4965853037914095,1.0,1.0
5,940,0.4965853037914095,1.0,1.0,1.0,0.42193260348736705,0.4965853037914095,0.4965853037914095,0.9496585303791409,1.0
5,950,0.4965853037914095,1.0,0.9496585303791409,0.9496585303791409,0.44727523912324585,0.5469267734122685,0.4965853037914095,1.0,1.0
5,960,0.4965853037914095,1.0,0.9496585303791409,1.0,0.5222717410781866,0.6476097126539866,0.4965853037914095,1.0,1.0
5,970,0.4965853037914095,1.0,1.0,1.0,0.29659463191156704,0.4965853037914095,0.4965853037914095,1.0,1.0
5,980,0.4965853037914095,1.0,0.5476143767140654,1.0,0.42158880183646863,0.6979511822748456,0.4965853037914095,1.0,1.0
5,990,0.4965853037914095,1.0,0.371591133866508,1.0,0.4972729070932064,0.4965853037914095,0.4965853037914095,0.9496585303791409,1.0
5,1000,0.4965853037914095,1.0,0.371591133866508,1.0,0.49692910544230795,0.4965853037914095,0.4965853037914095,1.0,1.0
